"district","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","availability_365"
"Manhattan","East Harlem",40.80759,-73.94103,"Entire home/apt",99,5,13,8
"Manhattan","Chelsea",40.74165,-73.99968,"Entire home/apt",225,2,47,101
"Manhattan","Kips Bay",40.7444,-73.97946,"Entire home/apt",125,2,14,0
"Manhattan","Harlem",40.82361,-73.93926,"Entire home/apt",102,1,17,75
"Manhattan","Chelsea",40.74327,-73.99663,"Entire home/apt",599,2,25,244
"Manhattan","Upper East Side",40.76408,-73.95686,"Entire home/apt",250,1,12,323
"Manhattan","Harlem",40.81801,-73.93855,"Entire home/apt",78,1,27,33
"Manhattan","Chelsea",40.74303,-73.99727,"Entire home/apt",200,1,34,0
"Manhattan","Upper West Side",40.78793,-73.97261,"Entire home/apt",180,2,10,0
"Manhattan","Upper West Side",40.78818,-73.96796,"Entire home/apt",190,3,37,120
"Manhattan","Chelsea",40.74011,-73.99745,"Entire home/apt",175,2,17,0
"Manhattan","West Village",40.73531,-74.00303,"Entire home/apt",182,30,31,12
"Manhattan","Upper West Side",40.78587,-73.97589,"Entire home/apt",140,2,18,0
"Manhattan","Hell's Kitchen",40.7639,-73.99083,"Entire home/apt",345,2,29,100
"Manhattan","Harlem",40.82364,-73.94472,"Entire home/apt",125,2,19,37
"Manhattan","Hell's Kitchen",40.76614,-73.98484,"Entire home/apt",180,4,13,55
"Manhattan","Murray Hill",40.74485,-73.97072,"Entire home/apt",625,4,26,321
"Manhattan","Washington Heights",40.85416,-73.9292,"Entire home/apt",120,2,14,365
"Manhattan","Harlem",40.81223,-73.95284,"Entire home/apt",298,1,16,300
"Manhattan","Gramercy",40.7367,-73.98985,"Entire home/apt",499,5,28,145
"Manhattan","East Harlem",40.78552,-73.94153,"Entire home/apt",145,1,30,144
"Manhattan","East Harlem",40.78661,-73.94349,"Entire home/apt",240,2,44,93
"Manhattan","Lower East Side",40.71856,-73.98485,"Entire home/apt",700,1,29,256
"Manhattan","Harlem",40.82827,-73.94257,"Entire home/apt",108,3,15,0
"Manhattan","Washington Heights",40.83469,-73.94604,"Entire home/apt",129,2,13,0
"Manhattan","East Harlem",40.79524,-73.93429,"Entire home/apt",150,1,11,356
"Manhattan","Harlem",40.82359,-73.95508,"Entire home/apt",119,2,24,120
"Manhattan","Hell's Kitchen",40.75651,-73.99807,"Entire home/apt",206,5,10,199
"Manhattan","Upper West Side",40.7826,-73.98006,"Entire home/apt",90,5,18,13
"Manhattan","Upper East Side",40.77063,-73.95819,"Entire home/apt",123,4,13,1
"Manhattan","Midtown",40.74749,-73.98816,"Entire home/apt",260,2,20,242
"Manhattan","SoHo",40.72498,-74.00262,"Entire home/apt",170,2,19,184
"Manhattan","East Harlem",40.78918,-73.94787,"Entire home/apt",199,1,41,228
"Manhattan","Midtown",40.76279,-73.97494,"Entire home/apt",399,1,36,201
"Manhattan","Hell's Kitchen",40.75983,-73.99064,"Entire home/apt",200,2,17,254
"Manhattan","Washington Heights",40.83414,-73.94565,"Entire home/apt",125,5,18,1
"Manhattan","East Village",40.72399,-73.98261,"Entire home/apt",195,1,54,181
"Manhattan","East Harlem",40.79112,-73.93606,"Entire home/apt",95,5,20,56
"Manhattan","East Village",40.72434,-73.98018,"Entire home/apt",110,3,15,0
"Manhattan","Chinatown",40.71431,-73.99275,"Entire home/apt",170,3,22,128
"Manhattan","Midtown",40.74376,-73.98355,"Entire home/apt",189,4,16,323
"Manhattan","Washington Heights",40.84726,-73.93866,"Entire home/apt",90,1,15,170
"Manhattan","East Village",40.72535,-73.98794,"Entire home/apt",229,2,21,70
"Manhattan","Hell's Kitchen",40.76629,-73.98816,"Entire home/apt",132,2,10,3
"Manhattan","Chelsea",40.73798,-73.99253,"Entire home/apt",200,3,10,263
"Manhattan","Financial District",40.7041,-74.0155,"Entire home/apt",160,1,27,302
"Manhattan","West Village",40.73881,-74.00398,"Entire home/apt",399,2,29,234
"Manhattan","Murray Hill",40.74633,-73.97586,"Entire home/apt",155,5,14,29
"Manhattan","East Harlem",40.79078,-73.94547,"Entire home/apt",100,1,11,0
"Manhattan","East Village",40.72546,-73.98396,"Entire home/apt",179,1,20,268
"Manhattan","East Village",40.72977,-73.97895,"Entire home/apt",175,6,23,232
"Manhattan","Upper East Side",40.76263,-73.96881,"Entire home/apt",265,6,33,95
"Manhattan","Lower East Side",40.71918,-73.98525,"Entire home/apt",59,1,25,143
"Manhattan","East Village",40.72896,-73.98111,"Entire home/apt",158,3,10,323
"Manhattan","Lower East Side",40.71965,-73.98448,"Entire home/apt",250,1,24,280
"Manhattan","East Harlem",40.79,-73.94728,"Entire home/apt",160,2,11,0
"Manhattan","Upper West Side",40.79202,-73.96887,"Entire home/apt",175,3,10,13
"Manhattan","Hell's Kitchen",40.76117,-73.99099,"Entire home/apt",700,4,46,126
"Manhattan","East Village",40.72575,-73.98236,"Entire home/apt",190,3,10,61
"Manhattan","Lower East Side",40.72207,-73.98726,"Entire home/apt",99,1,11,0
"Manhattan","Greenwich Village",40.72841,-74.00045,"Entire home/apt",300,4,28,217
"Manhattan","SoHo",40.72557,-74.0019,"Entire home/apt",399,1,18,248
"Manhattan","Lower East Side",40.71992,-73.98472,"Entire home/apt",550,3,50,199
"Manhattan","East Harlem",40.79074,-73.94276,"Entire home/apt",140,2,31,272
"Manhattan","Harlem",40.81022,-73.94547,"Entire home/apt",132,2,18,123
"Manhattan","Lower East Side",40.7184,-73.98719,"Entire home/apt",692,1,33,256
"Manhattan","Midtown",40.74563,-73.98342,"Entire home/apt",300,1,14,5
"Manhattan","Inwood",40.86268,-73.9238,"Entire home/apt",200,2,22,283
"Manhattan","Harlem",40.81662,-73.93687,"Entire home/apt",75,1,10,361
"Manhattan","Midtown",40.76651,-73.98289,"Entire home/apt",201,2,33,227
"Manhattan","Greenwich Village",40.72893,-73.99512,"Entire home/apt",89,2,22,11
"Manhattan","East Harlem",40.8074,-73.93711,"Entire home/apt",180,1,17,334
"Manhattan","Hell's Kitchen",40.76192,-73.99698,"Entire home/apt",400,3,14,0
"Manhattan","Harlem",40.82437,-73.95177,"Entire home/apt",95,1,51,1
"Manhattan","Lower East Side",40.71864,-73.9847,"Entire home/apt",160,5,20,0
"Manhattan","Upper West Side",40.78105,-73.97633,"Entire home/apt",249,2,13,0
"Manhattan","Washington Heights",40.83901,-73.93802,"Entire home/apt",199,2,18,171
"Manhattan","Upper East Side",40.77064,-73.95124,"Entire home/apt",150,3,11,49
"Manhattan","Upper West Side",40.79672,-73.96169,"Entire home/apt",150,2,29,11
"Manhattan","Upper East Side",40.77064,-73.96197,"Entire home/apt",345,7,15,21
"Manhattan","Upper East Side",40.77717,-73.95404,"Entire home/apt",182,2,28,64
"Manhattan","Chelsea",40.74164,-73.99656,"Entire home/apt",250,3,18,51
"Manhattan","West Village",40.73334,-74.00098,"Entire home/apt",240,4,18,24
"Manhattan","Hell's Kitchen",40.76193,-73.99147,"Entire home/apt",499,2,14,236
"Manhattan","Harlem",40.80616,-73.95007,"Entire home/apt",269,1,29,1
"Manhattan","Lower East Side",40.71022,-73.99163,"Entire home/apt",195,3,14,158
"Manhattan","Morningside Heights",40.80218,-73.95904,"Entire home/apt",100,1,24,1
"Manhattan","Harlem",40.80324,-73.94887,"Entire home/apt",125,2,12,7
"Manhattan","Gramercy",40.73619,-73.98307,"Entire home/apt",259,1,14,0
"Manhattan","Financial District",40.70636,-74.0096,"Entire home/apt",240,7,14,305
"Manhattan","Nolita",40.72249,-73.99406,"Entire home/apt",160,3,14,0
"Manhattan","Hell's Kitchen",40.76207,-73.98935,"Entire home/apt",160,1,51,25
"Manhattan","Midtown",40.75199,-73.9725,"Entire home/apt",350,3,17,33
"Manhattan","Financial District",40.70428,-74.00707,"Entire home/apt",550,2,30,72
"Manhattan","West Village",40.73181,-74.00606,"Entire home/apt",300,3,21,308
"Manhattan","West Village",40.73389,-74.00646,"Entire home/apt",285,3,12,313
"Manhattan","Upper East Side",40.77066,-73.94993,"Entire home/apt",140,5,24,48
"Manhattan","Financial District",40.70816,-74.0084,"Entire home/apt",195,30,13,305
"Manhattan","Upper West Side",40.7723,-73.99363,"Entire home/apt",188,2,12,0
"Manhattan","Upper West Side",40.79396,-73.96311,"Entire home/apt",400,4,39,265
"Manhattan","Hell's Kitchen",40.76383,-73.98979,"Entire home/apt",185,4,23,230
"Manhattan","East Village",40.72573,-73.98841,"Entire home/apt",100,2,11,102
"Manhattan","Upper East Side",40.76917,-73.95367,"Entire home/apt",230,2,13,0
"Manhattan","Midtown",40.74749,-73.9869,"Entire home/apt",182,3,16,301
"Manhattan","Midtown",40.74741,-73.98732,"Entire home/apt",227,3,16,321
"Manhattan","Chelsea",40.74875,-73.99697,"Entire home/apt",175,1,24,365
"Manhattan","Chelsea",40.74277,-74.00204,"Entire home/apt",315,2,15,365
"Manhattan","Chelsea",40.74941,-73.99589,"Entire home/apt",139,1,20,355
"Manhattan","Washington Heights",40.83956,-73.94102,"Entire home/apt",135,1,13,0
"Manhattan","Upper West Side",40.79855,-73.9717,"Entire home/apt",75,1,16,5
"Manhattan","Upper West Side",40.80177,-73.9693,"Entire home/apt",225,3,15,25
"Manhattan","Hell's Kitchen",40.75907,-73.99558,"Entire home/apt",265,1,18,46
"Manhattan","Upper East Side",40.77655,-73.94787,"Entire home/apt",264,1,49,296
"Manhattan","Hell's Kitchen",40.76168,-73.98969,"Entire home/apt",180,3,20,79
"Manhattan","Harlem",40.80453,-73.95015,"Entire home/apt",115,3,18,255
"Manhattan","Nolita",40.72113,-73.99595,"Entire home/apt",418,1,16,328
"Manhattan","Lower East Side",40.71826,-73.99338,"Entire home/apt",125,3,18,20
"Manhattan","Upper West Side",40.7886,-73.96862,"Entire home/apt",200,2,19,0
"Manhattan","Upper West Side",40.78687,-73.97189,"Entire home/apt",175,2,17,27
"Manhattan","East Village",40.73011,-73.98405,"Entire home/apt",189,1,13,338
"Manhattan","Lower East Side",40.71813,-73.98633,"Entire home/apt",214,3,20,279
"Manhattan","Harlem",40.82932,-73.94696,"Entire home/apt",119,2,15,12
"Manhattan","Harlem",40.81916,-73.95312,"Entire home/apt",150,2,15,9
"Manhattan","West Village",40.73944,-74.00563,"Entire home/apt",453,1,16,113
"Manhattan","Midtown",40.74697,-73.98693,"Entire home/apt",240,2,11,258
"Manhattan","Upper East Side",40.77225,-73.95326,"Entire home/apt",70,2,16,4
"Manhattan","Lower East Side",40.72235,-73.98911,"Entire home/apt",313,1,22,28
"Manhattan","East Village",40.72493,-73.99061,"Entire home/apt",308,1,39,269
"Manhattan","Hell's Kitchen",40.75399,-73.99764,"Entire home/apt",243,2,14,93
"Manhattan","Washington Heights",40.83547,-73.94207,"Entire home/apt",140,1,22,334
"Manhattan","East Village",40.72124,-73.9801,"Entire home/apt",805,4,19,168
"Manhattan","Kips Bay",40.7413,-73.98145,"Entire home/apt",275,30,35,253
"Manhattan","East Village",40.72336,-73.98465,"Entire home/apt",443,1,28,293
"Manhattan","Chelsea",40.74877,-73.99754,"Entire home/apt",299,2,10,271
"Manhattan","Harlem",40.80466,-73.95635,"Entire home/apt",112,3,14,16
"Manhattan","Chelsea",40.74294,-73.99795,"Entire home/apt",261,2,18,143
"Manhattan","East Village",40.72579,-73.98344,"Entire home/apt",100,3,12,80
"Manhattan","Upper East Side",40.78191,-73.95292,"Entire home/apt",275,3,11,36
"Manhattan","Tribeca",40.71459,-74.00933,"Entire home/apt",359,1,36,175
"Manhattan","Harlem",40.80861,-73.95451,"Entire home/apt",95,2,24,0
"Manhattan","Chinatown",40.71787,-73.9964,"Entire home/apt",398,1,10,328
"Manhattan","Upper West Side",40.77648,-73.97895,"Entire home/apt",195,3,11,13
"Manhattan","Hell's Kitchen",40.75833,-73.9919,"Entire home/apt",240,2,14,156
"Manhattan","Hell's Kitchen",40.76239,-73.99119,"Entire home/apt",199,3,21,228
"Manhattan","Midtown",40.74315,-73.98222,"Entire home/apt",250,20,14,315
"Manhattan","Hell's Kitchen",40.76323,-73.98893,"Entire home/apt",250,2,26,60
"Manhattan","Nolita",40.72182,-73.99567,"Entire home/apt",250,2,28,0
"Manhattan","Hell's Kitchen",40.76011,-73.99087,"Entire home/apt",299,3,23,207
"Manhattan","Hell's Kitchen",40.756,-73.99804,"Entire home/apt",165,5,10,31
"Manhattan","East Village",40.72434,-73.98208,"Entire home/apt",285,3,16,241
"Manhattan","East Village",40.7256,-73.98478,"Entire home/apt",250,2,14,364
"Manhattan","Nolita",40.72246,-73.99549,"Entire home/apt",228,2,29,78
"Manhattan","Harlem",40.8114,-73.9431,"Entire home/apt",150,5,16,3
"Manhattan","SoHo",40.72199,-74.00444,"Entire home/apt",550,2,12,126
"Manhattan","East Village",40.72217,-73.98139,"Entire home/apt",239,1,13,345
"Manhattan","East Village",40.72138,-73.98084,"Entire home/apt",90,1,22,17
"Manhattan","Midtown",40.74841,-73.98768,"Entire home/apt",220,2,15,286
"Manhattan","Financial District",40.70427,-74.01533,"Entire home/apt",116,3,17,0
"Manhattan","East Harlem",40.7942,-73.94091,"Entire home/apt",350,1,27,95
"Manhattan","West Village",40.7385,-74.00014,"Entire home/apt",250,2,39,0
"Manhattan","Lower East Side",40.71981,-73.98895,"Entire home/apt",432,1,20,325
"Manhattan","Hell's Kitchen",40.76291,-73.99179,"Entire home/apt",350,2,32,198
"Manhattan","Hell's Kitchen",40.76156,-73.99006,"Entire home/apt",225,3,20,68
"Manhattan","Hell's Kitchen",40.76225,-73.99106,"Entire home/apt",145,6,10,163
"Manhattan","Roosevelt Island",40.7579,-73.95256,"Entire home/apt",185,2,23,295
"Manhattan","West Village",40.73245,-74.00328,"Entire home/apt",190,3,13,115
"Manhattan","Lower East Side",40.71955,-73.9861,"Entire home/apt",499,2,15,297
"Manhattan","Midtown",40.74657,-73.98685,"Entire home/apt",240,2,12,304
"Manhattan","Washington Heights",40.85573,-73.93987,"Entire home/apt",140,2,12,122
"Manhattan","Chelsea",40.7413,-74.00429,"Entire home/apt",350,30,11,275
"Manhattan","Harlem",40.80602,-73.95508,"Entire home/apt",180,1,24,85
"Manhattan","Harlem",40.82166,-73.94635,"Entire home/apt",350,4,17,23
"Manhattan","East Harlem",40.80239,-73.9425,"Entire home/apt",155,2,18,123
"Manhattan","Hell's Kitchen",40.76428,-73.98988,"Entire home/apt",125,2,22,230
"Manhattan","West Village",40.7328,-74.00468,"Entire home/apt",180,3,15,166
"Manhattan","Financial District",40.70559,-74.00669,"Entire home/apt",420,2,20,76
"Manhattan","SoHo",40.72628,-74.00236,"Entire home/apt",380,2,12,0
"Manhattan","East Village",40.72375,-73.98188,"Entire home/apt",443,1,30,165
"Manhattan","Midtown",40.76011,-73.97051,"Entire home/apt",116,2,28,99
"Manhattan","Hell's Kitchen",40.76326,-73.98582,"Entire home/apt",179,2,17,229
"Manhattan","Murray Hill",40.74771,-73.97528,"Entire home/apt",255,2,14,81
"Manhattan","Lower East Side",40.71909,-73.99343,"Entire home/apt",499,1,18,356
"Manhattan","Hell's Kitchen",40.75605,-73.99711,"Entire home/apt",134,1,33,20
"Manhattan","Greenwich Village",40.72699,-73.99933,"Entire home/apt",250,3,22,244
"Manhattan","Upper East Side",40.77608,-73.94665,"Entire home/apt",180,2,15,57
"Manhattan","Hell's Kitchen",40.76356,-73.98956,"Entire home/apt",230,1,17,282
"Manhattan","SoHo",40.7274,-74.0026,"Entire home/apt",183,2,35,294
"Manhattan","Chelsea",40.7505,-73.99608,"Entire home/apt",205,4,17,44
"Manhattan","Kips Bay",40.74098,-73.98331,"Entire home/apt",130,2,11,4
"Manhattan","West Village",40.73236,-74.00213,"Entire home/apt",370,3,20,155
"Manhattan","Hell's Kitchen",40.7685,-73.99128,"Entire home/apt",400,4,17,0
"Manhattan","Hell's Kitchen",40.76558,-73.98787,"Entire home/apt",135,3,28,141
"Manhattan","East Harlem",40.80719,-73.94088,"Entire home/apt",250,2,10,0
"Manhattan","Harlem",40.79931,-73.95238,"Entire home/apt",149,1,15,35
"Manhattan","SoHo",40.72267,-74.00334,"Entire home/apt",649,2,17,281
"Manhattan","Hell's Kitchen",40.76102,-73.98874,"Entire home/apt",399,5,21,118
"Manhattan","Chelsea",40.74244,-74.00274,"Entire home/apt",300,2,13,16
"Manhattan","Greenwich Village",40.72785,-73.99933,"Entire home/apt",310,31,18,7
"Manhattan","Harlem",40.82269,-73.94969,"Entire home/apt",247,2,24,263
"Manhattan","Inwood",40.86856,-73.92623,"Entire home/apt",300,1,12,357
"Manhattan","Chinatown",40.71744,-73.99559,"Entire home/apt",189,2,10,35
"Manhattan","Harlem",40.80456,-73.95033,"Entire home/apt",115,3,15,116
"Manhattan","Lower East Side",40.72181,-73.98946,"Entire home/apt",250,1,36,10
"Manhattan","Gramercy",40.73583,-73.98037,"Entire home/apt",155,3,18,70
"Manhattan","Hell's Kitchen",40.76792,-73.98453,"Entire home/apt",279,1,12,0
"Manhattan","East Village",40.72685,-73.9837,"Entire home/apt",299,3,13,212
"Manhattan","Lower East Side",40.72176,-73.99218,"Entire home/apt",199,2,18,16
"Manhattan","Midtown",40.75376,-73.96669,"Entire home/apt",350,3,10,207
"Manhattan","Hell's Kitchen",40.76878,-73.98737,"Entire home/apt",200,4,10,80
"Manhattan","East Village",40.73071,-73.98858,"Entire home/apt",478,3,25,148
"Manhattan","Hell's Kitchen",40.76807,-73.98508,"Entire home/apt",365,2,19,28
"Manhattan","Roosevelt Island",40.76314,-73.94864,"Entire home/apt",100,1,21,0
"Manhattan","Harlem",40.82294,-73.94453,"Entire home/apt",150,3,15,7
"Manhattan","Upper West Side",40.78501,-73.97579,"Entire home/apt",100,1,32,0
"Manhattan","East Harlem",40.78981,-73.942,"Entire home/apt",160,5,14,205
"Manhattan","East Village",40.72846,-73.98457,"Entire home/apt",399,1,10,332
"Manhattan","Chelsea",40.74285,-74.00196,"Entire home/apt",190,3,15,293
"Manhattan","West Village",40.73245,-74.00355,"Entire home/apt",225,2,11,280
"Manhattan","Gramercy",40.73268,-73.98399,"Entire home/apt",199,1,26,72
"Manhattan","Hell's Kitchen",40.76325,-73.99012,"Entire home/apt",199,2,12,110
"Manhattan","SoHo",40.72273,-74.00479,"Entire home/apt",1299,2,15,273
"Manhattan","Hell's Kitchen",40.75483,-73.99405,"Entire home/apt",156,1,21,46
"Manhattan","Harlem",40.81438,-73.94782,"Entire home/apt",110,4,13,197
"Manhattan","Washington Heights",40.8334,-73.94327,"Entire home/apt",70,2,11,0
"Manhattan","Harlem",40.8197,-73.94576,"Entire home/apt",145,1,28,169
"Manhattan","Murray Hill",40.74579,-73.9726,"Entire home/apt",599,4,11,140
"Manhattan","Lower East Side",40.71805,-73.98675,"Entire home/apt",225,25,22,268
"Manhattan","East Village",40.73065,-73.98523,"Entire home/apt",88,2,18,5
"Manhattan","East Harlem",40.7857,-73.94578,"Entire home/apt",99,1,20,81
"Manhattan","Hell's Kitchen",40.76458,-73.98753,"Entire home/apt",350,1,25,0
"Manhattan","Financial District",40.70744,-74.00819,"Entire home/apt",219,1,20,322
"Manhattan","East Village",40.72466,-73.98373,"Entire home/apt",235,2,28,8
"Manhattan","Harlem",40.8087,-73.94157,"Entire home/apt",150,2,17,19
"Manhattan","Harlem",40.80761,-73.94366,"Entire home/apt",250,3,11,110
"Manhattan","Battery Park City",40.70417,-74.01709,"Entire home/apt",115,1,12,0
"Manhattan","Harlem",40.80454,-73.94635,"Entire home/apt",400,5,15,148
"Manhattan","Harlem",40.81272,-73.9471,"Entire home/apt",110,4,20,227
"Manhattan","Two Bridges",40.71261,-73.99506,"Entire home/apt",250,3,21,148
"Manhattan","Gramercy",40.73667,-73.98592,"Entire home/apt",199,3,20,123
"Manhattan","Lower East Side",40.72278,-73.98902,"Entire home/apt",350,1,46,342
"Manhattan","Washington Heights",40.83899,-73.93979,"Entire home/apt",70,5,10,191
"Manhattan","Chinatown",40.71865,-73.99587,"Entire home/apt",190,1,46,232
"Manhattan","Upper East Side",40.77112,-73.95405,"Entire home/apt",175,2,16,233
"Manhattan","Lower East Side",40.71889,-73.99231,"Entire home/apt",255,2,13,239
"Manhattan","West Village",40.72963,-74.0033,"Entire home/apt",250,2,11,0
"Manhattan","Theater District",40.75412,-73.98601,"Entire home/apt",119,1,18,302
"Manhattan","East Village",40.73315,-73.98688,"Entire home/apt",167,5,13,91
"Manhattan","East Harlem",40.79966,-73.9417,"Entire home/apt",97,1,16,11
"Manhattan","West Village",40.73409,-74.00464,"Entire home/apt",299,1,13,61
"Manhattan","Hell's Kitchen",40.76246,-73.9953,"Entire home/apt",325,1,33,217
"Manhattan","Financial District",40.71115,-74.00834,"Entire home/apt",209,3,12,107
"Manhattan","Chinatown",40.71683,-73.99172,"Entire home/apt",130,3,15,15
